DE,COMUNA,BARRIO,POINT_X,POINT_Y,Escuela_DE,NEAR_FID,NEAR_DIST
7.00000000000,6.00000000000,CABALLITO,102483.16720000000,101821.66640000000,15_7,"1",1512.82430440000
7.00000000000,15.00000000000,VILLA CRESPO,101322.22340000000,102532.69899999999,16_7,"8",2323.64579093000
7.00000000000,15.00000000000,VILLA CRESPO,102305.71600000000,103048.15560000000,17_7,"1",1612.38985925000
7.00000000000,6.00000000000,CABALLITO,100955.17200000001,101110.74670000000,24_7,"29",2716.26985262000
7.00000000000,6.00000000000,CABALLITO,100800.18320000000,101294.74900000000,25_7,"29",2489.72266571000
8.00000000000,7.00000000000,PARQUE CHACABUCO,101630.08930000001,99505.75480000000,1_8,"14",1132.06264972000
8.00000000000,7.00000000000,PARQUE CHACABUCO,102491.06080000001,99294.72340000000,2_8,"14",1018.36935556000
11.00000000000,9.00000000000,PARQUE AVELLANEDA,99457.08480000000,98224.87510000000,20_11,"0",1723.35182385000
11.00000000000,9.00000000000,PARQUE AVELLANEDA,99221.10320000000,98535.87790000001,21_11,"25",1993.69958866000
15.00000000000,12.00000000000,COGHLAN,98592.48070000000,107184.70800000000,15_15,"22",724.91642740200
15.00000000000,12.00000000000,VILLA URQUIZA,98412.42270000000,105704.74920000001,16_15,"22",1060.09295024000
15.00000000000,12.00000000000,VILLA URQUIZA,97164.49860000001,106838.77589999999,17_15,"23",1718.87148283000
15.00000000000,12.00000000000,SAAVEDRA,97062.26070000000,108556.51820000001,18_15,"9",923.08595857800
15.00000000000,12.00000000000,SAAVEDRA,96427.05280000000,107313.28870000000,19_15,"23",1610.42526622000
15.00000000000,12.00000000000,VILLA URQUIZA,98715.44160000001,106318.72250000000,21_15,"22",391.54296117600
15.00000000000,12.00000000000,COGHLAN,98455.50100000000,107592.70450000001,22_15,"22",1145.06737897000
17.00000000000,11.00000000000,VILLA SANTA RITA,97720.28389999999,102025.86180000000,18_17,"29",1031.66616608000
17.00000000000,11.00000000000,VILLA DEVOTO,94440.37990000000,102538.98789999999,19_17,"17",3409.13134727000
17.00000000000,11.00000000000,VILLA DEVOTO,94754.37720000000,102644.97229999999,20_17,"17",3200.67085619000
17.00000000000,11.00000000000,VILLA DEL PARQUE,97901.30989999999,102743.83790000000,21_17,"29",763.48057300900
17.00000000000,11.00000000000,VILLA DEVOTO,95015.33080000000,101681.98320000000,22_17,"17",2522.17815632000
17.00000000000,11.00000000000,VILLA DEVOTO,95896.39060000000,103581.90310000000,23_17,"23",2269.51689388000
17.00000000000,10.00000000000,MONTE CASTRO,96551.31370000000,102105.90900000000,24_17,"17",1529.25677291000
17.00000000000,11.00000000000,VILLA DEL PARQUE,97252.34410000000,103206.85460000001,2_17,"29",1541.55367251000
1.00000000000,14.00000000000,PALERMO,105002.23669999999,104837.49210000000,16_1,"21",1474.43137457000
1.00000000000,2.00000000000,RECOLETA,106691.18350000000,104483.42920000000,21_1,"10",1637.56582334000
6.00000000000,4.00000000000,PARQUE PATRICIOS,105605.00010000000,99530.58730000000,94_6,"26",761.51054287100
6.00000000000,4.00000000000,PARQUE PATRICIOS,105605.00010000000,99530.58730000000,91_6,"26",761.51054287100
6.00000000000,4.00000000000,PARQUE PATRICIOS,105605.00010000000,99530.58730000000,92_6,"26",761.51054287100
13.00000000000,9.00000000000,MATADEROS,97726.07080000000,96956.97659999999,19_13,"25",1332.19767915000
15.00000000000,12.00000000000,SAAVEDRA,97526.40690000000,107491.63540000000,12_15,"9",1593.83687716000
15.00000000000,12.00000000000,SAAVEDRA,97269.56570000001,108492.73390000001,13_15,"9",800.23106517500
15.00000000000,12.00000000000,SAAVEDRA,97048.57670000001,108633.74000000001,14_15,"9",895.88827020900
15.00000000000,12.00000000000,VILLA URQUIZA,98536.26220000000,106911.64040000000,24_15,"22",567.73133732500
15.00000000000,15.00000000000,VILLA ORTUZAR,99449.40370000000,105813.70320000000,26_15,"22",892.95201456100
15.00000000000,15.00000000000,PARQUE CHAS,98278.39280000000,104920.77260000000,27_15,"22",1815.56282763000
3.00000000000,1.00000000000,MONTSERRAT,106728.05190000001,101372.49830000001,2_3,"11",1660.56959627000
4.00000000000,4.00000000000,BOCA,109236.15660000000,100206.82750000000,8_4,"2",612.61581450500
4.00000000000,4.00000000000,BOCA,109377.88860000001,98915.44270000000,9_4,"4",464.68119651400
4.00000000000,4.00000000000,BOCA,109530.89260000001,99093.43230000000,10_4,"4",672.03382584800
4.00000000000,4.00000000000,BOCA,108781.91140000000,99136.46270000000,11_4,"4",373.32534266800
6.00000000000,3.00000000000,SAN CRISTOBAL,105353.06190000000,100865.56750000000,17_6,"26",1154.03396087000
6.00000000000,5.00000000000,ALMAGRO,104016.59720000000,101507.00049999999,18_6,"1",1025.97193546000
6.00000000000,5.00000000000,ALMAGRO,104268.09130000000,100980.61050000000,22_6,"26",1331.26413034000
6.00000000000,5.00000000000,BOEDO,104297.01530000000,99186.64999999999,23_6,"26",861.21430862200
6.00000000000,5.00000000000,BOEDO,103739.05929999999,99932.65650000000,25_6,"26",1162.97222727000
6.00000000000,5.00000000000,BOEDO,103957.04420000000,99691.65280000000,26_6,"26",945.07603788100
7.00000000000,15.00000000000,VILLA CRESPO,101199.23680000000,102785.69839999999,21_7,"8",2125.14933040000
7.00000000000,15.00000000000,VILLA CRESPO,102218.22820000000,103131.64770000000,22_7,"8",1642.93326267000
7.00000000000,5.00000000000,ALMAGRO,103286.16499999999,102202.62400000000,23_7,"1",625.24336901600
7.00000000000,15.00000000000,VILLA CRESPO,102117.24080000000,103377.64640000000,1_7,"8",1386.81884789000
7.00000000000,15.00000000000,VILLA CRESPO,101962.24520000000,103397.65250000000,2_7,"8",1361.16237932000
11.00000000000,7.00000000000,FLORES,101223.05409999999,98449.79580000001,22_11,"24",418.82502887000
11.00000000000,7.00000000000,FLORES,100270.07490000001,98429.83630000000,23_11,"24",1339.03252468000
11.00000000000,7.00000000000,FLORES,100884.09880000001,99330.79010000000,24_11,"24",1283.27469164000
19.00000000000,8.00000000000,VILLA SOLDATI,103229.92690000001,96504.75569999999,9_19,"6",1425.83175029000
12.00000000000,7.00000000000,FLORES,100060.04300000001,100186.03400000000,1_12,"24",2461.37502274000
12.00000000000,7.00000000000,FLORES,100170.81710000000,100106.80220000001,2_12,"24",2330.57320146000
12.00000000000,7.00000000000,FLORES,100027.38099999999,100167.45250000000,19_12,"24",2467.57280113000
12.00000000000,10.00000000000,FLORESTA,98296.17130000000,99656.89139999999,23_12,"17",1480.30516105000
12.00000000000,10.00000000000,FLORESTA,98224.19960000001,100291.88000000000,24_12,"17",992.29683202600
13.00000000000,10.00000000000,VILLA LURO,96650.17350000000,98819.97950000000,1_13,"19",1860.86840258000
13.00000000000,9.00000000000,MATADEROS,96958.10090000000,97258.00199999999,2_13,"19",973.28335008700
13.00000000000,9.00000000000,MATADEROS,96689.10810000000,97284.01270000001,3_13,"19",717.95839000200
13.00000000000,9.00000000000,MATADEROS,96359.13370000001,97715.01680000000,4_13,"19",732.34336093400
13.00000000000,9.00000000000,PARQUE AVELLANEDA,99238.11950000000,97450.23020000001,5_13,"25",927.44190960100
13.00000000000,10.00000000000,VILLA LURO,97090.70419999999,99025.99640000000,6_13,"17",1823.97095919000
13.00000000000,10.00000000000,VILLA LURO,97270.14240000000,98413.96270000000,7_13,"19",1843.68926114000
13.00000000000,9.00000000000,PARQUE AVELLANEDA,98859.85440000000,96686.59269999999,8_13,"25",189.51493055600
13.00000000000,8.00000000000,VILLA LUGANO,98286.02980000000,96282.96840000000,9_13,"25",760.40692882300
13.00000000000,9.00000000000,PARQUE AVELLANEDA,98852.10070000000,98276.89930000000,10_13,"25",1728.00332808000
13.00000000000,9.00000000000,PARQUE AVELLANEDA,97760.10590000000,97810.95580000000,20_13,"25",1762.22805986000
13.00000000000,9.00000000000,PARQUE AVELLANEDA,97836.12880000001,98395.93930000000,21_13,"25",2176.01238001000
18.00000000000,10.00000000000,FLORESTA,97866.19409999999,99966.90240000001,23_18,"17",983.04960288500
18.00000000000,10.00000000000,VERSALLES,94386.25850000000,99620.05640000000,24_18,"19",3014.12419390000
